Parent MNE	WikiID		WikiTopic		MID		Weight
Visa Inc	Q328840	>>	Visa_Inc.	>>	/m/01kqjn	>>	95,9852107
Visa Inc	Q4034612	>>	Authorize.Net	>>	/m/0kqjb6	>>	2,133940017
Visa Inc	Q5197697	>>	CyberSource	>>	/m/0gfjkk	>>	1,880849284
Vivendi SA	Q38903	>>	Universal_Music_Group	>>	/m/01dtcb	>>	14,27872963
Vivendi SA	Q43327	>>	Motown	>>	/m/016ckq	>>	12,07120895
Vivendi SA	Q231694	>>	Interscope_Records	>>	/m/01trtc	>>	11,79718263
Vivendi SA	Q654283	>>	Def_Jam_Recordings	>>	/m/073tm9	>>	8,807687062
Vivendi SA	Q1127887	>>	Vivendi	>>	/m/049ql1	>>	7,037850666
Vivendi SA	Q769222	>>	Dailymotion	>>	/m/025vm2x	>>	6,6648783
Vivendi SA	Q1047366	>>	Cash_Money_Records	>>	/m/03d96s	>>	5,898333956
Vivendi SA	Q1070152	>>	Young_Money_Entertainment	>>	/m/0g1j2g	>>	5,71132758
Vivendi SA	Q190585	>>	Island_Records	>>	/m/0mzkr	>>	4,842978875
Vivendi SA	Q568246	>>	Shady_Records	>>	/m/04bsq3	>>	3,788357539
Vivendi SA	Q689093	>>	Gameloft	>>	/m/064f29	>>	3,58237236
Vivendi SA	Q1153032	>>	Roc-A-Fella_Records	>>	/m/039xy1	>>	3,552255967
Vivendi SA	Q155152	>>	Polydor_Records	>>	/m/01clyr	>>	3,233153615
Vivendi SA	Q557632	>>	Decca_Records	>>	/m/011k11	>>	2,445002127
Vivendi SA	Q165745	>>	Mercury_Records	>>	/m/01w40h	>>	2,3341738
Vivendi SA	Q1193843	>>	Ruff_Ryders_Entertainment	>>	/m/05htyw	>>	1,263771474
Vivendi SA	Q168407	>>	Deutsche_Grammophon	>>	/m/0gb7392	>>	1,15684185
Vivendi SA	Q516033	>>	Havas	>>	/m/0cc4kj	>>	0,849922949
Vivendi SA	Q20723082	>>	Universal_Music_France	>>	/g/11bt_171c1	>>	0,353697874
Vivendi SA	Q3047660	>>	Editis	>>	/m/0b74r_c	>>	0,330272796
Vodafone Group PLC	Q122141	>>	Vodafone	>>	/m/02d6ph	>>	63,54955667
Vodafone Group PLC	Q2529830	>>	Vodafone_Germany	>>	/m/03gtpyv	>>	5,409070474
Vodafone Group PLC	Q1856518	>>	Vodacom	>>	/m/071npq	>>	4,453557848
Vodafone Group PLC	Q2382166	>>	Ziggo	>>	/m/0464346	>>	3,656181491
Vodafone Group PLC	Q846031	>>	Vodafone_Ukraine	>>	/m/07cbnb	>>	3,078468596
Vodafone Group PLC	Q4015982	>>	Vodafone_Italy	>>	/m/0cx2s5	>>	3,054969091
Vodafone Group PLC	Q55401011	>>	Ho.	>>	/g/11gjk1bgjf	>>	1,857665977
Vodafone Group PLC	Q7939294	>>	Vodafone_UK	>>	/m/054z49	>>	1,762328955
Vodafone Group PLC	Q1560372	>>	Vodafone_Kabel_Deutschland	>>	/m/073f9d	>>	1,672548796
Vodafone Group PLC	Q1540525	>>	Vodafone_Egypt	>>	/m/0c9tv6	>>	1,422791239
Vodafone Group PLC	Q3106410	>>	ONO_(Spain)	>>	/m/0gq65h	>>	1,117197252
Vodafone Group PLC	Q7939291	>>	Vodafone_New_Zealand	>>	/m/065c6j	>>	0,981924462
Vodafone Group PLC	Q7939284	>>	Vodafone_(Australia)	>>	/m/065_kl9	>>	0,929167739
Vodafone Group PLC	Q4699027	>>	Airtel-Vodafone	>>	/m/03by54d	>>	0,834801494
Vodafone Group PLC	Q2529841	>>	Vodafone_Greece	>>	/m/0ccp8z	>>	0,786095256
Vodafone Group PLC	Q6272576	>>	Vodafone_Romania	>>	/m/01qtxy	>>	0,740301349
Vodafone Group PLC	Q7939286	>>	Vodafone_Ireland	>>	/m/03fdrs	>>	0,582633732
Vodafone Group PLC	Q7939279	>>	Vodafone_Albania	>>	/m/02ntnps	>>	0,545844621
Vodafone Group PLC	Q4373687	>>	Vodafone_Global_Enterprise	>>	/m/0j_6xjh	>>	0,543367466
Vodafone Group PLC	Q1784943	>>	Vodafone_Turkey	>>	/m/02pp_p8	>>	0,528671906
Vodafone Group PLC	Q7939274	>>	Vodacom_Tanzania	>>	/m/03hp9r5	>>	0,517123005
Vodafone Group PLC	Q17031826	>>	Vodafone_Netherlands	>>	/m/03tq9b	>>	0,426204693
Vodafone Group PLC	Q4352110	>>	Vodafone_Ghana	>>	/m/02z02sz	>>	0,382854467
Vodafone Group PLC	Q3982752	>>	TeleTu	>>	/g/122dyf8m	>>	0,351689169
Vodafone Group PLC	Q2529835	>>	Vodafone_Iceland	>>	/m/025yt95	>>	0,309878797
Vodafone Group PLC	Q7939283	>>	Vodafone_Hungary	>>	/m/03m6vlz	>>	0,261607734
Vodafone Group PLC	Q7939288	>>	Vodafone_Malta	>>	/m/03md0_n	>>	0,243497717
Volkswagen AG	Q156578	>>	Volkswagen_Group	>>	/m/07_zt	>>	19,12736912
Volkswagen AG	Q35886	>>	Lamborghini	>>	/m/04mtl	>>	18,3445767
Volkswagen AG	Q23317	>>	Audi	>>	/m/0k50	>>	13,66049561
Volkswagen AG	Q40993	>>	Porsche	>>	/m/062s4	>>	12,89690639
Volkswagen AG	Q2308012	>>	Bugatti_Automobiles	>>	/m/0631_2	>>	7,0401856
Volkswagen AG	Q27224	>>	Bentley	>>	/m/01l8p	>>	6,454518728
Volkswagen AG	Q188217	>>	SEAT	>>	/m/01640z	>>	5,109518915
Volkswagen AG	Q219960	>>	Scania_AB	>>	/m/01d8fq	>>	4,657207036
Volkswagen AG	Q35953	>>	MAN_SE	>>	/m/012bkz	>>	4,390618535
Volkswagen AG	Q271812	>>	Ducati_Motor_Holding_S.p.A.	>>	/m/03p1_gr	>>	2,59793626
Volkswagen AG	Q7334368	>>	Rimac_Automobili	>>	/m/0nhhgfh	>>	1,15527613
Volkswagen AG	Q2104551	>>	Porsche_SE	>>	/m/011sm6jv	>>	0,932673604
Volkswagen AG	Q283754	>>	Italdesign_Giugiaro	>>	/m/058xjc	>>	0,727013792
Volkswagen AG	Q2539909	>>	Ducati_Corse	>>	/m/02vp57q	>>	0,581549424
Volkswagen AG	Q557498	>>	Volkswagen_do_Brasil	>>	/m/0cnd6_	>>	0,279123071
Volkswagen AG	Q265618	>>	Audi_Sport_GmbH	>>	/m/03h3cg1	>>	0,278745602
Volkswagen AG	Q1881126	>>	MAN_Energy_Solutions	>>	/m/0g54ddj	>>	0,27545685
Volkswagen AG	Q1534581	>>	Porsche_Design	>>	/m/0bxyrp	>>	0,267577729
Volkswagen AG	Q872455	>>	Porsche_Holding	>>	/m/04yf2d5	>>	0,265898643
Volkswagen AG	Q7940324	>>	Volkswagen_Group_of_America	>>	/m/0cy2sb	>>	0,244374238
Volkswagen AG	Q1432633	>>	SAIC_Volkswagen	>>	/m/0463kht	>>	0,190409201
Volkswagen AG	Q2144015	>>	Renk	>>	/m/089jcy	>>	0,137316246
Volkswagen AG	Q15357131	>>	Mieschke_Hofmann_und_Partner	>>	/m/0zrr4fn	>>	0,134161995
Volkswagen AG	Q17031926	>>	Volkswagen_Group_China	>>	/m/03l8_j	>>	0,132734555
Volkswagen AG	Q789243	>>	Volkswagen_Group_Services	>>	/g/121xjk8g	>>	0,058525035
Volkswagen AG	Q316782	>>	Greenwheels	>>	/m/04n7m4z	>>	0,043816764
Volkswagen AG	Q16669343	>>	PayByPhone	>>	/g/1269ntmp3	>>	0,016014227
Volvo AB	Q163810	>>	Volvo	>>	/m/07yw2	>>	49,47310559
Volvo AB	Q950650	>>	Mack_Trucks	>>	/m/01q3nd	>>	12,96584328
Volvo AB	Q1241339	>>	UD_Trucks	>>	/m/09kq0p	>>	10,71206545
Volvo AB	Q2033642	>>	Volvo_Trucks	>>	/m/036_ws	>>	7,890259558
Volvo AB	Q840045	>>	Renault_Trucks	>>	/m/036_v6	>>	6,352339695
Volvo AB	Q731471	>>	Panhard	>>	/m/0fbnd3	>>	6,297030806
Volvo AB	Q2373435	>>	Volvo_Buses	>>	/m/036_zb	>>	2,625423687
Volvo AB	Q617322	>>	Volvo_Construction_Equipment	>>	/m/036__0	>>	2,403984413
Volvo AB	Q3425100	>>	Arquus	>>	/g/1215jqrb	>>	1,279947523
Walgreens Boots Alliance Inc	Q16970687	>>	Alliance_Healthcare	>>	/m/0119cz0y	>>	43,05876359
Walgreens Boots Alliance Inc	Q6123139	>>	%E5%8D%9A%E5%A7%BF	>>	/m/01_r0h	>>	22,25373641
Walgreens Boots Alliance Inc	Q5435613	>>	Farmacias_Benavides	>>	/m/0gz6rc	>>	18,61243207
Walgreens Boots Alliance Inc	Q4944037	>>	Boots_Opticians	>>	/m/080gznm	>>	16,07506793
Walmart Inc	Q483551	>>	Walmart	>>	/m/0841v	>>	79,36766276
Walmart Inc	Q297410	>>	Asda	>>	/m/016gd7	>>	7,219469699
Walmart Inc	Q3108542	>>	Seiyu_Group	>>	/m/04jq_2d	>>	3,740591019
Walmart Inc	Q5371838	>>	Vudu	>>	/m/02qwhgf	>>	3,438545888
Walmart Inc	Q22079907	>>	Jet.com	>>	/g/11bytmql23	>>	1,868772761
Walmart Inc	Q1645718	>>	Walmart_Canada	>>	/m/0csjny	>>	1,67362055
Walmart Inc	Q5283104	>>	Walmart_Chile	>>	/m/01gmwt	>>	0,874858945
Walmart Inc	Q3297791	>>	Massmart	>>	/m/0cp6p4h	>>	0,772213691
Walmart Inc	Q3816562	>>	Walmart_Labs	>>	/m/02sjywt	>>	0,734846251
Walmart Inc	Q6135762	>>	Superama	>>	/g/11_ygktyf	>>	0,309418438
Walt Disney Co	Q7414	>>	The_Walt_Disney_Company	>>	/m/09b3v	>>	19,64447987
Walt Disney Co	Q173496	>>	Marvel_Comics	>>	/m/058j2	>>	18,36447914
Walt Disney Co	Q127552	>>	Pixar	>>	/m/0kk9v	>>	10,60035703
Walt Disney Co	Q367466	>>	Marvel_Studios	>>	/m/043q8h	>>	10,58858916
Walt Disney Co	Q191224	>>	Walt_Disney_Pictures	>>	/m/01795t	>>	4,606517073
Walt Disney Co	Q169889	>>	American_Broadcasting_Company	>>	/m/0gsg7	>>	4,234431156
Walt Disney Co	Q1047410	>>	Walt_Disney_Animation_Studios	>>	/m/04rcl7	>>	3,83886914
Walt Disney Co	Q1200552	>>	Marvel_Entertainment	>>	/m/0c_j5d	>>	3,832541261
Walt Disney Co	Q217776	>>	ESPN	>>	/m/0kc6x	>>	3,420483689
Walt Disney Co	Q19758675	>>	Hotstar	>>	/m/012vmmv_	>>	3,394102066
Walt Disney Co	Q242446	>>	Lucasfilm	>>	/m/0kx4m	>>	2,824645956
Walt Disney Co	Q2216535	>>	Walt_Disney_Studios_(division)	>>	/m/04r7gt	>>	2,58451454
Walt Disney Co	Q5919785	>>	Star_India	>>	/m/0gjb3y5	>>	1,101130474
Walt Disney Co	Q287171	>>	ABC_News	>>	/m/01v3sw	>>	1,044010598
Walt Disney Co	Q313621	>>	Disney_Junior	>>	/m/0ddblzv	>>	0,906751943
Walt Disney Co	Q5476977	>>	Fox_Star_Studios	>>	/m/0ds90_3	>>	0,863182342
Walt Disney Co	Q1392453	>>	Disney_Television_Animation	>>	/m/06r2lz	>>	0,753739851
Walt Disney Co	Q2140930	>>	Walt_Disney_Imagineering	>>	/m/04gvyp	>>	0,734199626
Walt Disney Co	Q654073	>>	Walt_Disney_Television	>>	/m/0cthks	>>	0,66802525
Walt Disney Co	Q5282441	>>	D23_(Disney)	>>	/m/05p784v	>>	0,654219872
Walt Disney Co	Q170149	>>	Playhouse_Disney	>>	/m/061d16	>>	0,551817561
Walt Disney Co	Q2501552	>>	Disneynature	>>	/m/0416ycv	>>	0,484891129
Walt Disney Co	Q3030485	>>	Disney_Vacation_Club	>>	/m/048h5n	>>	0,470698126
Walt Disney Co	Q3523273	>>	The_Walt_Disney_Company_India	>>	/m/07s86xs	>>	0,463936241
Walt Disney Co	Q17085515	>>	ESPN_Inc.	>>	/m/0gx0dwy	>>	0,459304631
Walt Disney Co	Q1047009	>>	Disney_Store	>>	/m/04503b	>>	0,41789181
Walt Disney Co	Q3053254	>>	Walt_Disney_Studios_Home_Entertainment	>>	/m/093h7p	>>	0,414807383
Walt Disney Co	Q2699014	>>	WABC-TV	>>	/m/0hcxw	>>	0,317030055
Walt Disney Co	Q3564777	>>	WPVI-TV	>>	/m/059cc2	>>	0,215823746
Walt Disney Co	Q3030360	>>	Aulani	>>	/m/09v35r5	>>	0,212656494
Walt Disney Co	Q3029971	>>	KABC-TV	>>	/m/065v1z	>>	0,21075813
Walt Disney Co	Q3050972	>>	WLS-TV	>>	/m/03j9ft	>>	0,168099611
Walt Disney Co	Q635278	>>	Disney_Cinemagic	>>	/m/09v0y72	>>	0,166522611
Walt Disney Co	Q3565621	>>	%E3%82%A6%E3%82%A9%E3%83%AB%E3%83%88%E3%83%BB%E3%83%87%E3%82%A3%E3%82%BA%E3%83%8B%E3%83%BC%E3%83%BB%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3	>>	/m/09mgql7	>>	0,139438626
Walt Disney Co	Q381717	>>	KTRK-TV	>>	/m/04w8r2	>>	0,134750694
Walt Disney Co	Q1055872	>>	Disneyland_Hotel_(California)	>>	/m/0fv7df	>>	0,113679851
Walt Disney Co	Q3030374	>>	Disney_Channel_(German_TV_channel)	>>	/m/09v3z4p	>>	0,111480002
Walt Disney Co	Q3564813	>>	WTVD	>>	/m/029_s6	>>	0,086665439
Walt Disney Co	Q2686174	>>	Disneyland_Hotel_(Paris)	>>	/m/0fplv2	>>	0,081550128
Walt Disney Co	Q3050385	>>	KFSN-TV	>>	/m/08g_85	>>	0,052564466
Walt Disney Co	Q29015971	>>	Disney_Streaming_Services	>>	/g/11dxkv61jn	>>	0,041383004
Walt Disney Co	Q25005976	>>	RunDisney	>>	/g/11cn3w4s58	>>	0,024980214
Waste Management Inc	Q2552219	>>	Waste_Management_(corporation)	>>	/m/0bm41r	>>	100
Wells Fargo & Co	Q744149	>>	Wells_Fargo	>>	/m/01kdws	>>	97,16144894
Wells Fargo & Co	Q7061450	>>	Norwest_Venture_Partners	>>	/m/02_78vj	>>	1,475493532
Wells Fargo & Co	Q7981643	>>	Wells_Fargo_Advisors	>>	/m/03vwwx	>>	1,363057526
Wesfarmers Ltd	Q908144	>>	Wesfarmers	>>	/m/07h_gm	>>	19,59321621
Wesfarmers Ltd	Q1108172	>>	Coles_Supermarkets	>>	/m/03fz59	>>	19,58115509
Wesfarmers Ltd	Q6421682	>>	Kmart_Australia	>>	/m/05fqjl	>>	16,7089238
Wesfarmers Ltd	Q4997829	>>	Bunnings_Warehouse	>>	/m/05fn7n	>>	16,1897771
Wesfarmers Ltd	Q7685854	>>	Target_Australia	>>	/m/072p41	>>	10,9474719
Wesfarmers Ltd	Q9293447	>>	Homebase	>>	/m/058vx4	>>	10,86550819
Wesfarmers Ltd	Q7079486	>>	Officeworks	>>	/m/08h9qn	>>	4,498017697
Wesfarmers Ltd	Q5144653	>>	Coles_Express	>>	/m/0fw8hh	>>	1,190548755
Wesfarmers Ltd	Q7932815	>>	Vintage_Cellars	>>	/m/027z6sx	>>	0,425381254
Westpac Banking Corp	Q2031726	>>	Westpac	>>	/m/031q99	>>	78,42136432
Westpac Banking Corp	Q1606050	>>	St.George_Bank	>>	/m/03t824	>>	14,05910719
Westpac Banking Corp	Q4856181	>>	Bank_of_South_Australia	>>	/m/0jwqzj3	>>	4,631849074
Westpac Banking Corp	Q4836753	>>	BT_(wealth_management)	>>	/m/03wcxcr	>>	2,887679422
Williams Companies Inc	Q930639	>>	Williams_Companies	>>	/m/07w5bc	>>	100
Woolworths Group Ltd	Q3249145	>>	Woolworths_Supermarkets	>>	/m/09c87t	>>	57,05308244
Woolworths Group Ltd	Q4906646	>>	Big_W	>>	/m/0kq8dq	>>	22,12903066
Woolworths Group Ltd	Q5176845	>>	Countdown_(supermarket)	>>	/m/01k1d8	>>	11,80608192
Woolworths Group Ltd	Q4836848	>>	BWS_(liquor_retailer)	>>	/m/03c2k49	>>	4,227246543
Woolworths Group Ltd	Q5023980	>>	Caltex_Woolworths	>>	/m/09c83p	>>	3,139358292
Woolworths Group Ltd	Q22271877	>>	FreshChoice	>>	/m/0139yf8f	>>	1,645200144
Workday Inc	Q8034666	>>	Workday,_Inc.	>>	/m/02rf_68	>>	100
Wuliangye Yibin Co Ltd	Q3570160	>>	Wuliangye_Yibin	>>	/m/03ylg74	>>	100
Xcel Energy Inc	Q1486956	>>	Xcel_Energy	>>	/m/056zrs	>>	100
Yum! Brands Inc	Q524757	>>	KFC	>>	/m/09b6t	>>	52,77483816
Yum! Brands Inc	Q191615	>>	Pizza_Hut	>>	/m/09cfq	>>	17,04248137
Yum! Brands Inc	Q752941	>>	Taco_Bell	>>	/m/09cg6	>>	16,90644015
Yum! Brands Inc	Q668737	>>	Yum!_Brands	>>	/m/0jt0p	>>	10,75073276
Yum! Brands Inc	Q30645592	>>	Yum_China	>>	/g/11d_77hc8c	>>	1,120088355
Yum! Brands Inc	Q946630	>>	WingStreet	>>	/m/0csjv3	>>	0,854623415
Yum! Brands Inc	Q5976467	>>	Little_Sheep_Group	>>	/m/0465rsh	>>	0,550795791
Zoetis Inc	Q8073337	>>	Zoetis	>>	/m/0qfv5zv	>>	100
Zurich Insurance Group AG	Q230426	>>	Zurich_Insurance_Group	>>	/m/04ccxy	>>	71,29298009
Zurich Insurance Group AG	Q1396863	>>	Farmers_Insurance_Group	>>	/m/0h1byd	>>	28,70701991
eBay Inc	Q58024	>>	EBay	>>	/m/0z90c	>>	86,9506218
eBay Inc	Q7627285	>>	StubHub	>>	/m/0c83_f	>>	5,61245436
eBay Inc	Q1771581	>>	Mobile.de	>>	/g/1239p88z	>>	4,457939552
eBay Inc	Q623647	>>	G-Market	>>	/m/08rvrc	>>	1,783380752
eBay Inc	Q2381841	>>	Marktplaats.nl	>>	/m/04154gg	>>	1,19560354
							
							
							
							
							
							
							
							
							
							
							
							
							
							
